°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),À°ÁöÇ³·Â ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®(MWh)
2021-07-06,22,134.043041,203.431981,1.863844,114.202777
2021-07-06,23,55.861787,232.323564,0.322116,100.588457
2021-07-06,0,16.748132,220.570848,0.237128,102.643804
2021-07-07,1,6.792225,233.352451,0.172312,100.525099
2021-07-07,2,1.169154,256.860364,0.229848,130.39175
2021-07-07,3,0.491735,237.616269,0.17136,117.906442
2021-07-07,4,0.125829,198.050964,0.173136,86.527583
2021-07-07,5,0,168.40116,0.082784,93.021479
2021-07-07,6,2.825091,166.603202,0.237656,85.177069
2021-07-07,7,74.578192,161.758878,3.138053,80.986401
2021-07-07,8,287.195541,147.374392,15.355739,91.335274
2021-07-07,9,603.469832,117.387717,20.54094,97.365518
2021-07-07,10,903.673598,144.624747,28.655825,109.283879
2021-07-07,11,709.186389,91.824802,10.419282,95.119656
2021-07-07,12,700.704312,49.1307,34.259395,106.533587
2021-07-07,13,776.791406,58.89531,69.322862,125.816853
2021-07-07,14,775.766274,103.637442,38.23787,156.937464
2021-07-07,15,663.134324,103.815206,18.936723,154.026991
2021-07-07,16,494.243862,67.984476,14.843727,117.611859
2021-07-07,17,568.991534,29.972201,18.22984,93.750725
2021-07-07,18,801.010971,24.683098,16.731518,81.540595
2021-07-07,19,654.08098,15.827841,14.315177,80.692859
2021-07-07,20,336.453294,14.861456,5.169291,95.430039
2021-07-07,21,200.762284,23.439187,0.983688,106.928527
2021-07-07,22,87.711953,32.446434,0.244212,92.013779
2021-07-07,23,31.41611,38.600013,0.252504,66.444664
2021-07-07,0,8.003509,48.481799,0.175208,62.815417
2021-07-08,1,3.181114,61.380369,0.056152,29.942525
2021-07-08,2,0.7086,58.873202,0.000416,18.923776
2021-07-08,3,0.16712,39.911812,0.000448,21.662552
2021-07-08,4,0.0002,50.737424,0.000424,10.558549
2021-07-08,5,0,79.98389,0.02412,5.417251
2021-07-08,6,1.526778,107.911149,0.100963,4.156569
2021-07-08,7,81.358118,103.157347,1.490315,6.989015
2021-07-08,8,351.354688,63.915671,12.749978,0.979972
2021-07-08,9,767.099375,27.288326,21.749243,1.411743
2021-07-08,10,1111.915318,23.390227,26.417624,7.953913
2021-07-08,11,1079.105182,23.534137,24.345704,20.572413
2021-07-08,12,1219.980812,20.312597,30.527951,25.364291
2021-07-08,13,1233.861076,15.548531,89.347178,17.140407
2021-07-08,14,1261.069074,47.050169,111.392195,32.644251
2021-07-08,15,1268.318975,48.08124,74.082365,38.885713
2021-07-08,16,1169.550268,40.201618,35.139539,29.83488
2021-07-08,17,1137.452601,26.266685,21.657336,31.253626
2021-07-08,18,1055.860068,22.587902,15.31171,15.646885
2021-07-08,19,868.871921,22.826775,14.554629,14.15549
2021-07-08,20,727.874096,18.618648,6.704692,46.567286
2021-07-08,21,464.356116,14.986531,2.705857,37.775603
2021-07-08,22,260.951944,15.214049,1.08481,21.64248
2021-07-08,23,109.62182,22.504013,0.277428,16.049097
2021-07-08,0,31.72519,22.886446,0.19036,3.789907
2021-07-09,1,11.493937,17.273678,0.171384,0.634156
2021-07-09,2,3.711023,25.772008,0.080248,0.56124
2021-07-09,3,0.62872,25.306391,0.0098,14.481888
2021-07-09,4,0.14302,26.028251,0.000448,16.731728
2021-07-09,5,0.00008,28.114283,0.0242,14.270065
2021-07-09,6,1.734763,35.788356,0.132458,19.95216
2021-07-09,7,87.240028,42.596866,4.178751,14.69381
2021-07-09,8,386.199886,22.485477,15.208013,8.004404
2021-07-09,9,773.099106,11.62786,35.675465,10.74018
2021-07-09,10,1240.42257,5.989489,71.04092,5.877556
2021-07-09,11,1158.217526,5.412954,94.763305,11.227387
2021-07-09,12,1339.1303,6.760423,110.558789,8.164643
2021-07-09,13,1524.669138,12.997121,132.99769,10.073733
2021-07-09,14,1643.483704,48.724347,140.725972,40.716221
2021-07-09,15,1731.258221,47.180153,140.587328,28.884874
2021-07-09,16,1786.479613,22.947191,89.938448,34.044589
2021-07-09,17,1614.872801,23.816287,69.29928,18.659169
2021-07-09,18,1293.264618,23.97435,37.783415,13.296007
2021-07-09,19,998.88153,33.164282,27.407948,5.254034
2021-07-09,20,926.000593,39.013913,10.587674,14.469689
2021-07-09,21,795.620826,32.760491,7.932317,8.775014
2021-07-09,22,506.289748,50.092637,3.694269,5.374615
2021-07-09,23,179.350039,56.891827,0.928376,16.811157
2021-07-09,0,50.38133,59.666577,0.260092,26.627644
2021-07-10,1,12.174181,97.642513,0.173381,26.027647
2021-07-10,2,5.591566,151.320935,0.231032,24.258705
2021-07-10,3,3.268819,128.273118,0.238708,15.697189
2021-07-10,4,1.279784,107.718293,0.238588,14.235699
2021-07-10,5,0.33024,116.35658,0.198736,13.317963
2021-07-10,6,6.950345,101.120831,0.487229,16.494916
2021-07-10,7,168.046834,86.801302,7.872646,2.112104
2021-07-10,8,568.704156,39.185347,39.981899,2.069507
2021-07-10,9,1136.557381,27.294835,56.063451,6.093054
2021-07-10,10,1663.47433,30.221601,41.338772,9.417049
2021-07-10,11,1390.594375,49.81519,64.68949,22.297873
2021-07-10,12,1657.44376,53.903145,107.061659,30.884815
2021-07-10,13,1675.812342,80.153158,125.083919,51.711149
2021-07-10,14,1514.381844,231.071123,145.26963,59.489329
2021-07-10,15,1430.671834,343.794446,139.901258,78.072763
2021-07-10,16,1391.700672,318.622368,131.816278,74.293394
2021-07-10,17,1276.697546,311.714506,98.372007,21.536793
2021-07-10,18,1109.128832,349.23442,58.042639,10.153369
2021-07-10,19,949.868859,261.052474,22.341169,11.481964
2021-07-10,20,915.166792,252.962884,10.173134,11.712025
2021-07-10,21,770.0554,248.861379,7.756741,3.267804
2021-07-10,22,418.440811,261.968717,2.66923,1.59794
2021-07-10,23,159.378431,392.903128,2.173126,8.105677
2021-07-10,0,38.258068,414.014354,0.329924,16.841693
2021-07-11,1,11.452688,401.078999,0.172192,28.362892
2021-07-11,2,4.813192,380.618308,0.231792,26.254809
2021-07-11,3,2.628456,361.683465,0.23096,33.071948
2021-07-11,4,1.75494,389.63931,0.203192,38.95008
2021-07-11,5,0.668056,338.950897,0.164432,35.148608
2021-07-11,6,6.077249,276.402807,0.281922,32.249818
2021-07-11,7,119.492541,243.466144,6.364368,39.979403
2021-07-11,8,398.935093,238.236291,21.218444,42.760216
2021-07-11,9,703.196609,306.214104,42.098974,41.296308
2021-07-11,10,1072.889589,265.740612,69.21476,40.336626
2021-07-11,11,1006.678112,275.045959,93.488051,40.497615
2021-07-11,12,1183.048334,285.363141,106.373684,29.079203
2021-07-11,13,1435.414841,263.154342,111.438882,29.590828
2021-07-11,14,1508.40101,276.770249,117.083266,54.670532
2021-07-11,15,1397.657162,283.115018,111.586288,51.592235
2021-07-11,16,1200.52151,266.163434,85.925653,10.923423
2021-07-11,17,1092.46924,274.446208,69.472183,6.610266
2021-07-11,18,1012.72347,266.564889,40.321331,6.852202
2021-07-11,19,895.599454,276.25959,18.693813,6.012549
2021-07-11,20,841.536909,274.183974,8.105654,12.878397
2021-07-11,21,631.575798,302.373169,4.346222,6.502798
2021-07-11,22,311.072971,280.223902,2.865532,10.935737
2021-07-11,23,128.515633,257.545411,0.480633,21.687501
2021-07-11,0,39.516868,241.524082,0.236972,37.066925
2021-07-12,1,8.248705,256.193327,0.173232,51.820179
2021-07-12,2,3.695839,190.377334,0.217672,46.864715
2021-07-12,3,2.546462,194.030051,0.171328,56.216672
2021-07-12,4,1.059856,234.604153,0.171336,58.058649
2021-07-12,5,0.67388,295.658643,0.195136,70.364036
2021-07-12,6,5.603779,287.099692,1.044808,64.560968
2021-07-12,7,135.163885,266.99658,14.948578,66.445853
2021-07-12,8,506.374454,249.925464,38.031952,42.771506
2021-07-12,9,1033.760431,157.332102,84.973004,15.943048
2021-07-12,10,1672.093946,114.990487,120.727906,26.604696
2021-07-12,11,1507.548447,93.759482,139.845622,51.558687
2021-07-12,12,1756.706428,79.319163,142.172891,54.497462
2021-07-12,13,1836.577699,75.181782,148.359605,56.922127
2021-07-12,14,1817.448698,164.849173,142.98497,94.742541
2021-07-12,15,1838.330424,191.678216,129.927356,79.115005
2021-07-12,16,1739.320755,134.241722,124.348967,61.035735
2021-07-12,17,1553.479639,100.625892,90.347173,49.062453
2021-07-12,18,1222.455702,92.708013,54.559063,48.85043
2021-07-12,19,1018.75111,79.711711,28.072532,57.663141
2021-07-12,20,921.989334,106.161709,10.610008,70.289953
2021-07-12,21,742.203571,105.870344,7.296252,82.694467
2021-07-12,22,486.114459,124.101342,4.281139,89.139778
2021-07-12,23,222.938648,150.564857,1.079232,89.954203
2021-07-12,0,67.909151,126.433525,0.315248,105.487015
2021-07-13,1,17.483193,110.541626,0.17332,102.973125
2021-07-13,2,5.122938,124.285733,0.161864,91.683794
2021-07-13,3,2.549296,131.008776,0.061,91.41765
2021-07-13,4,2.059424,133.741455,0.036192,86.689041
2021-07-13,5,0.891914,157.721999,0.024232,76.349113
2021-07-13,6,10.990197,163.954747,0.436902,52.740376
2021-07-13,7,222.681713,135.171755,13.097702,46.971022
2021-07-13,8,715.328202,138.92185,34.499724,47.812134
2021-07-13,9,1320.657121,137.343678,76.107102,56.471049
2021-07-13,10,1893.369566,169.914186,110.939556,57.537155
2021-07-13,11,1556.456716,186.876955,131.325593,70.429305
2021-07-13,12,1663.023406,176.244346,118.680522,71.252652
2021-07-13,13,1717.144437,159.856289,117.507669,67.146144
2021-07-13,14,1719.826983,204.380627,128.371664,94.040073
2021-07-13,15,1738.511785,187.649903,111.9444,106.108751
2021-07-13,16,1564.32991,185.981199,71.639856,94.83333
2021-07-13,17,1289.197903,171.626054,56.528104,82.756079
2021-07-13,18,1160.202505,152.992187,37.633954,89.808136
2021-07-13,19,971.7614,124.090584,16.951922,100.949278
2021-07-13,20,923.587175,132.036893,9.158863,126.551522
2021-07-13,21,792.3299,174.154487,6.258751,134.463623
2021-07-13,22,479.349862,171.749255,1.702831,117.709347
2021-07-13,23,205.055688,163.404243,2.138919,108.607033
2021-07-13,0,56.747257,164.254449,0.311528,120.132721
2021-07-14,1,14.667795,139.830304,0.173144,119.338498
2021-07-14,2,4.611905,137.781117,0.176168,96.63716
2021-07-14,3,2.534001,126.938683,0.060952,74.282676
2021-07-14,4,2.039052,104.293496,0.016408,60.428025
2021-07-14,5,0.977976,115.531717,0.02428,40.299967
2021-07-14,6,15.071184,105.552077,0.590639,39.168238
2021-07-14,7,225.894381,109.674972,17.482913,39.955701
2021-07-14,8,675.522929,144.141774,47.629115,43.945628
2021-07-14,9,1299.29471,149.611245,82.637272,55.357048
2021-07-14,10,1842.910996,161.760729,92.749625,49.025329
2021-07-14,11,1462.046638,121.761251,77.566733,47.483266
2021-07-14,12,1479.005318,108.027908,103.615636,52.848591
2021-07-14,13,1537.835864,118.888159,112.167365,55.596954
2021-07-14,14,1618.131563,198.661194,100.708687,69.684476
2021-07-14,15,1614.814829,189.733529,97.791061,80.150343
2021-07-14,16,1554.050493,143.952034,94.984545,53.41993
2021-07-14,17,1538.70213,107.199368,69.501159,44.964863
2021-07-14,18,1275.165964,81.226403,39.013293,37.863709
2021-07-14,19,988.811881,50.645973,22.409764,31.53181
2021-07-14,20,893.54509,70.289115,9.807472,55.459758
2021-07-14,21,676.811081,92.197128,4.273734,62.036506
2021-07-14,22,371.46387,92.246773,2.039547,47.246328
2021-07-14,23,182.974943,88.127568,3.240661,40.157933
2021-07-14,0,54.796662,65.03321,1.510524,45.86098
2021-07-15,1,14.14555,64.116232,0.00032,50.201941
2021-07-15,2,5.555427,66.048587,0.061008,48.297489
2021-07-15,3,2.739476,59.871962,0.06112,28.381152
2021-07-15,4,0.66584,83.201988,0.061016,19.139789
2021-07-15,5,0.66276,76.414905,0.045712,23.610961
2021-07-15,6,8.358869,49.618893,0.314911,21.254927
2021-07-15,7,198.222512,32.77082,9.606597,23.849191
2021-07-15,8,773.144777,27.462654,37.70788,32.832412
2021-07-15,9,1543.143605,21.285463,78.490622,33.462551
2021-07-15,10,2236.691814,23.28565,121.941962,36.349182
2021-07-15,11,1769.737416,35.389439,148.803836,40.379887
2021-07-15,12,1931.384283,39.778014,171.278418,36.246133
2021-07-15,13,1954.007703,57.774078,176.078412,29.830795
2021-07-15,14,1924.654743,111.631014,185.407611,47.63814
2021-07-15,15,1908.017482,105.410299,182.770683,43.407784
2021-07-15,16,1678.766955,77.257241,154.412522,23.568376
2021-07-15,17,1357.393017,56.267262,110.693587,11.897049
2021-07-15,18,1163.822494,15.998279,59.60568,7.653682
2021-07-15,19,1007.137909,17.622271,25.950627,9.570338
2021-07-15,20,953.373862,13.439195,11.118573,19.907975
2021-07-15,21,837.765339,17.743397,8.040854,14.501774
2021-07-15,22,588.956549,36.292905,5.632906,15.436879
2021-07-15,23,228.341516,40.089989,1.297995,9.649189
2021-07-15,0,59.434672,34.116857,0.3205,9.816642
2021-07-16,1,13.397453,31.027205,0.251576,12.097464
2021-07-16,2,5.768399,20.383693,0.234336,14.469973
2021-07-16,3,2.734276,14.097586,0.23208,17.491559
2021-07-16,4,2.10384,32.391918,0.134,16.354373
2021-07-16,5,0.924476,37.536094,0.064528,10.430065
2021-07-16,6,5.937148,38.808158,0.431798,6.127898
2021-07-16,7,202.93885,33.38332,11.277763,4.299771
2021-07-16,8,777.516134,17.982482,41.219187,3.854742
2021-07-16,9,1560.674233,21.931104,84.829057,3.025335
2021-07-16,10,2254.295173,25.427317,115.754923,8.865025
2021-07-16,11,1765.631027,32.596595,103.608384,16.685489
2021-07-16,12,1882.052282,49.037348,101.002507,11.396068
2021-07-16,13,1984.479751,71.143739,109.943123,8.817348
2021-07-16,14,2030.823092,92.50355,135.381129,17.754968
2021-07-16,15,2195.618216,94.196398,131.577772,16.566316
2021-07-16,16,1938.353553,124.087856,100.388324,5.419076
2021-07-16,17,1302.916934,157.302451,74.601822,5.380308
2021-07-16,18,1066.921325,134.094182,54.177124,2.012332
2021-07-16,19,947.515574,107.11084,24.019917,1.944176
2021-07-16,20,945.670145,119.18891,10.06873,7.92924
2021-07-16,21,817.948823,116.113577,4.870361,3.918895
2021-07-16,22,502.294422,83.535298,1.314505,1.400152
2021-07-16,23,229.752422,68.514135,1.881898,3.928916
2021-07-16,0,64.62047,71.159128,0.350349,6.435436
2021-07-17,1,17.577016,69.812061,0.17232,5.302596
2021-07-17,2,7.012588,69.590427,0.231856,7.895244
2021-07-17,3,2.48772,70.987366,0.232104,9.255008
2021-07-17,4,1.77072,56.855707,0.231048,10.066192
2021-07-17,5,0.66552,52.199857,0.201328,10.253072
2021-07-17,6,7.194447,46.376736,0.367959,14.874972
2021-07-17,7,198.362902,56.958395,10.733071,19.80181
2021-07-17,8,710.146169,51.585659,38.617329,17.462684
2021-07-17,9,1426.32921,63.490291,82.183748,22.079059
2021-07-17,10,1977.244961,93.04558,123.795038,29.065403
2021-07-17,11,1564.19635,78.61009,146.436366,32.651384
2021-07-17,12,1666.054639,79.503518,137.213697,29.788915
2021-07-17,13,1651.052598,76.497112,134.204865,33.076539
2021-07-17,14,1672.27501,133.087169,121.366879,33.315126
2021-07-17,15,1710.560253,145.510133,104.668397,29.049759
2021-07-17,16,1583.591113,130.582035,71.228091,18.909743
2021-07-17,17,1367.44263,66.926339,44.813597,10.61236
2021-07-17,18,1265.185907,66.469627,35.094689,7.348188
2021-07-17,19,1040.160093,46.075234,21.983956,8.773672
2021-07-17,20,945.12864,62.575851,9.655068,11.680904
2021-07-17,21,810.447889,68.224452,6.308564,13.866114
2021-07-17,22,469.965495,73.798269,3.437037,21.47881
2021-07-17,23,209.310875,77.331139,0.687253,15.366812
2021-07-17,0,59.470339,85.687006,0.355462,8.907099
2021-07-18,1,15.675681,99.993278,0.171328,29.076003
2021-07-18,2,5.357388,79.3221,0.363472,19.772905
2021-07-18,3,2.14652,81.710791,0.367672,7.737575
2021-07-18,4,2.072572,82.386687,0.368624,10.732367
2021-07-18,5,1.068856,78.583018,0.239448,17.617152
2021-07-18,6,7.488344,72.870797,0.127293,33.524077
2021-07-18,7,198.562372,63.562791,1.132729,53.23308
2021-07-18,8,713.053485,46.409191,3.989165,65.08774
2021-07-18,9,1331.401855,40.945282,21.562992,38.165159
2021-07-18,10,1997.776221,44.154993,46.430982,19.983785
2021-07-18,11,1593.738805,37.605694,85.708556,38.291766
2021-07-18,12,1699.079613,38.621139,131.537677,49.628384
2021-07-18,13,1705.834535,48.595977,117.807997,64.311573
2021-07-18,14,1682.543277,93.046558,126.528125,84.358816
2021-07-18,15,1675.579553,82.607108,140.386486,103.997619
2021-07-18,16,1475.742145,81.857823,106.523841,89.574736
2021-07-18,17,1238.452189,98.614882,78.018031,70.031722
2021-07-18,18,1143.691427,104.374844,49.199101,54.210071
2021-07-18,19,987.741374,80.093951,16.36503,38.157593
2021-07-18,20,937.853359,83.423151,8.023797,46.791813
2021-07-18,21,701.537273,74.85299,6.604229,47.989846
2021-07-18,22,397.103912,120.493152,4.021095,38.992124
2021-07-18,23,170.742781,136.756251,0.982988,51.67914
2021-07-18,0,50.450376,117.621007,0.320336,53.17776
2021-07-19,1,8.985174,114.312741,0.172336,33.79665
2021-07-19,2,4.014207,91.387344,0.975601,29.408905
2021-07-19,3,2.185886,83.281038,1.0617,22.673711
2021-07-19,4,1.63656,79.481615,0.875224,11.811013
2021-07-19,5,0.66256,71.730658,0.24236,14.487725
2021-07-19,6,5.124684,58.340038,0.121636,21.3024
2021-07-19,7,126.826867,76.523023,3.558531,38.000535
2021-07-19,8,428.40752,58.274905,30.279315,39.668893
2021-07-19,9,813.865139,50.994114,76.595812,50.052788
2021-07-19,10,1301.911726,48.207779,126.548991,67.937086
2021-07-19,11,1499.124389,34.227653,138.760321,64.768109
2021-07-19,12,1680.053608,29.654544,151.869546,61.147679
2021-07-19,13,1841.618307,34.166333,178.70045,44.696645
2021-07-19,14,2035.667164,94.496848,181.713446,69.408722
2021-07-19,15,1993.961258,67.018804,162.890185,70.534559
2021-07-19,16,1839.022645,50.114136,143.593955,53.609348
2021-07-19,17,1900.74804,27.858132,108.580159,31.240724
2021-07-19,18,1559.124488,27.65622,62.446517,25.082034
2021-07-19,19,1216.03712,22.006095,24.878802,20.498134
2021-07-19,20,869.008491,18.727983,7.921361,28.186653
2021-07-19,21,480.172486,20.596285,5.036887,24.453307
2021-07-19,22,271.289742,31.724656,3.249428,6.066334
2021-07-19,23,121.878733,36.78779,0.346116,2.424556
2021-07-19,0,45.627478,32.350831,0.067236,4.475101
2021-07-20,1,32.926231,42.616866,0.00048,3.455526
2021-07-20,2,31.24766,37.087229,0.826273,1.093713
2021-07-20,3,17.54768,45.091361,0.888961,2.755704
2021-07-20,4,1.575068,36.360752,0.81706,4.086097
2021-07-20,5,0.092848,27.428943,0.246648,3.89588
2021-07-20,6,4.075138,29.952012,0.127617,6.901088
2021-07-20,7,140.007815,30.559516,5.861285,8.05344
2021-07-20,8,469.020218,20.317289,22.518008,4.210567
2021-07-20,9,904.720336,16.648759,49.71607,4.780914
2021-07-20,10,1363.03374,12.350092,83.673872,6.829519
2021-07-20,11,1506.719488,7.827295,120.237554,10.823019
2021-07-20,12,1669.651666,9.740567,148.968713,18.846616
2021-07-20,13,1766.990235,11.366126,156.184461,26.068223
2021-07-20,14,1946.765477,48.476249,144.532967,42.606417
2021-07-20,15,2055.968986,67.576142,140.671763,34.788449
2021-07-20,16,1832.431377,80.586086,126.120771,18.193175
2021-07-20,17,1932.491656,87.680485,95.057447,18.143376
2021-07-20,18,1658.917736,66.338119,64.388661,20.751684
2021-07-20,19,1278.085919,51.09138,28.902056,20.07886
2021-07-20,20,901.346773,54.117181,7.982663,20.411679
2021-07-20,21,505.344504,55.292273,5.461791,10.366656
2021-07-20,22,238.470042,55.294337,2.983496,7.141228
2021-07-20,23,69.855825,47.227607,0.276792,3.397612
2021-07-20,0,17.358439,39.956537,0.06584,4.674796
2021-07-21,1,3.215149,36.556548,0.000592,10.584716
2021-07-21,2,1.269443,30.561631,0.819585,8.790452
2021-07-21,3,0.382828,29.972316,0.886841,7.944816
2021-07-21,4,0.07256,34.710963,0.886297,15.016324
2021-07-21,5,0.072,38.416678,0.281534,19.581212
2021-07-21,6,3.201632,42.38266,0.119285,17.439596
2021-07-21,7,153.238917,48.696655,7.574307,11.035993
2021-07-21,8,603.945075,52.253879,33.885125,7.867987
2021-07-21,9,1216.797047,50.810801,72.665845,22.274204
2021-07-21,10,1767.244536,40.824764,114.725279,41.62368
2021-07-21,11,1930.985657,45.104722,138.248684,46.607453
2021-07-21,12,2170.928685,58.932026,166.332523,49.915713
2021-07-21,13,2537.463327,62.237831,179.48679,61.761061
2021-07-21,14,2765.861022,131.990916,178.117678,87.85031
2021-07-21,15,2707.984916,174.659686,162.947086,85.809685
2021-07-21,16,2452.914752,168.594615,123.395005,65.880662
2021-07-21,17,2268.429089,154.815397,96.780933,49.068985
2021-07-21,18,1799.909335,128.596015,59.410782,35.693908
2021-07-21,19,1329.870918,105.848517,24.500213,33.847116
2021-07-21,20,989.321996,103.891707,7.785176,51.593126
2021-07-21,21,584.772136,106.329828,5.715319,41.845212
2021-07-21,22,261.321894,113.230813,3.343276,36.12268
2021-07-21,23,103.914212,143.051871,0.276124,34.150804
2021-07-21,0,26.932516,164.57035,0.06084,27.919212
2021-07-22,1,6.084174,160.780132,0.000512,28.42122
2021-07-22,2,2.441779,149.03321,0.831409,24.069364
2021-07-22,3,0.64106,148.000272,0.888849,19.134884
2021-07-22,4,0.500412,142.932919,0.888225,20.804644
2021-07-22,5,0.16014,139.537965,0.272919,32.234516
2021-07-22,6,5.133638,144.446697,0.113315,28.085292
2021-07-22,7,170.467339,112.932649,6.821562,32.042332
2021-07-22,8,639.888178,123.323944,35.174761,29.7516
2021-07-22,9,1254.227406,116.445292,73.74308,34.026448
2021-07-22,10,1742.942225,97.55625,106.934613,42.52788
2021-07-22,11,1856.959587,89.640565,113.004802,56.05068
2021-07-22,12,2089.786709,99.59251,129.284461,58.836975
2021-07-22,13,2446.713276,89.80301,150.622054,61.653709
2021-07-22,14,2698.223849,136.853575,163.033846,57.908009
2021-07-22,15,2636.560972,137.174982,155.747717,57.906784
2021-07-22,16,2317.034873,91.133888,128.953956,41.119443
2021-07-22,17,2190.828369,41.773178,106.595936,49.157836
2021-07-22,18,1739.878252,22.368243,62.389011,37.032588
2021-07-22,19,1329.83958,20.163717,29.274349,31.757104
2021-07-22,20,965.224556,30.863088,9.592216,35.793548
2021-07-22,21,579.516249,40.919721,5.708863,28.184152
2021-07-22,22,269.795962,37.32747,3.213631,18.359152
2021-07-22,23,102.846442,40.184996,0.2813,18.0309
2021-07-22,0,25.911703,46.151423,0.062816,14.277315
2021-07-23,1,4.732213,52.970292,0.000472,16.968484
2021-07-23,2,1.715459,58.428797,0.494072,14.189268
2021-07-23,3,0.494969,57.472056,0.549008,20.567264
2021-07-23,4,0.222432,49.823769,0.54844,25.800036
2021-07-23,5,0.100144,55.149779,0.233864,24.019404
2021-07-23,6,4.85448,48.121414,0.165361,17.966768
2021-07-23,7,164.419652,50.706237,6.581285,16.99388
2021-07-23,8,592.396166,42.163783,27.022662,30.849372
2021-07-23,9,1214.463013,30.118868,46.729974,36.030492
2021-07-23,10,1765.586245,31.418755,57.013071,33.841728
2021-07-23,11,1895.592698,40.727309,71.478143,48.863908
2021-07-23,12,2106.517772,46.820219,72.557521,43.747692
2021-07-23,13,2373.361428,54.426181,82.561243,40.76206
2021-07-23,14,2559.966886,104.382403,65.895641,59.06636
2021-07-23,15,2479.186327,91.558101,77.236772,42.756203
2021-07-23,16,2174.762148,60.496271,77.722992,27.438615
2021-07-23,17,2124.106102,42.122223,53.611857,21.924052
2021-07-23,18,1746.627601,29.90623,31.348303,13.106655
2021-07-23,19,1316.887323,31.241394,17.293893,12.686903
2021-07-23,20,970.848151,26.040909,6.736294,30.624649
2021-07-23,21,555.58597,16.977909,2.192477,28.014612
2021-07-23,22,246.646829,18.482671,0.104555,16.150612
2021-07-23,23,94.006792,31.090711,0.189438,15.751484
2021-07-23,0,25.864956,33.698992,0.020488,14.851864
2021-07-24,1,5.090641,27.728293,0.000512,13.272835
2021-07-24,2,1.86717,24.705353,0.777281,13.433319
2021-07-24,3,0.664769,22.091739,0.818193,18.35808
2021-07-24,4,0.500004,31.111552,0.520121,21.713413
2021-07-24,5,0.111924,34.033622,0.121692,22.91806
2021-07-24,6,4.205707,33.901222,0.068095,17.950286
2021-07-24,7,158.014801,40.458986,6.916799,24.386905
2021-07-24,8,535.693452,43.940779,26.440411,24.754179
2021-07-24,9,1079.163806,59.808095,42.380439,28.797101
2021-07-24,10,1519.381557,66.45118,89.459648,44.28507
2021-07-24,11,1671.276562,71.359608,124.03449,55.560241
2021-07-24,12,1883.754672,69.378596,155.781783,58.152004
2021-07-24,13,2030.027539,52.041137,157.397954,56.854437
2021-07-24,14,2302.604541,96.239664,150.512122,86.841912
2021-07-24,15,2462.734207,73.247485,125.643614,83.337404
2021-07-24,16,2194.756156,58.78253,72.854699,50.92874
2021-07-24,17,2204.59278,45.800844,49.71439,29.861844
2021-07-24,18,1736.502438,34.934739,37.672597,24.714114
2021-07-24,19,1303.475603,33.082783,21.007996,41.149942
2021-07-24,20,956.33538,42.732858,7.539687,57.303536
2021-07-24,21,550.575489,57.243203,5.572401,61.035168
2021-07-24,22,245.655178,51.484823,2.109361,64.402385
2021-07-24,23,91.310148,61.07801,0.157152,60.070684
2021-07-24,0,24.691895,63.612125,0.06246,51.343586
2021-07-25,1,5.288115,62.625144,0.000552,54.07551
2021-07-25,2,1.964222,62.578847,0.825086,46.801428
2021-07-25,3,0.643333,63.893111,0.887881,45.959655
2021-07-25,4,0.28162,63.546221,0.887137,46.731866
2021-07-25,5,0.134652,83.871059,0.229883,59.461171
2021-07-25,6,4.389371,122.908535,0.078737,82.468827
2021-07-25,7,164.894651,138.562936,3.478968,84.86894
2021-07-25,8,541.569163,115.410497,13.465907,89.718146
2021-07-25,9,1052.185418,100.162259,21.56456,125.837184
2021-07-25,10,1586.150187,102.350683,30.78696,128.62566
2021-07-25,11,1767.109592,111.051697,40.861797,128.690353
2021-07-25,12,2003.666502,87.360953,42.184754,119.257856
2021-07-25,13,2164.416309,74.058337,53.284424,129.503349
2021-07-25,14,2401.042185,123.542635,52.365793,137.570089
2021-07-25,15,2342.862601,119.047255,42.077351,134.957583
2021-07-25,16,2057.780713,99.614506,41.563576,125.248642
2021-07-25,17,2051.142311,80.09333,38.474992,103.078
2021-07-25,18,1660.763104,74.983746,19.588129,97.862204
2021-07-25,19,1273.905487,64.599821,9.587651,101.586096
2021-07-25,20,933.614924,56.167114,2.22242,116.347004
2021-07-25,21,499.33694,60.676045,0.127096,121.767801
2021-07-25,22,228.82809,79.09432,0.052476,103.503076
2021-07-25,23,89.360651,99.831222,0.0608,89.331884
2021-07-25,0,24.153784,106.384819,0.000464,84.124972
2021-07-26,1,4.546632,124.11871,0.00052,81.105847
2021-07-26,2,1.473711,138.540779,0.793054,80.506963
2021-07-26,3,0.402904,134.174514,0.528545,89.634831
2021-07-26,4,0.200524,108.309148,0.256214,100.100769
2021-07-26,5,0.09906,101.239245,0.024216,112.881225
2021-07-26,6,4.462363,103.429492,0.042874,128.352327
2021-07-26,7,162.822301,116.270215,2.82184,156.25732
2021-07-26,8,595.886413,139.159283,11.236573,134.523054
2021-07-26,9,1138.639007,118.328321,22.868599,114.324854
2021-07-26,10,1587.308366,98.583681,37.224909,131.400155
2021-07-26,11,1734.334164,118.824813,43.68821,145.660686
